super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
2169,Greenfield Community College,Springfield,MA,69100,26800,.12194675,.0028466335,.069786504,0,.0085102376,0,.055358402,.0347634,363.6666666666667
8278,Terra State Community College,Findlay,OH,64200,30600,.10642654,.0014446096,.079701632,0,.0084823696,0,.047552325,.036245253,503.6666666666667
2960,Salem College,Winston-Salem,NC,84200,32500,.060231831,.024611283,.14080359,.00020497147,.0084808581,.000012345807,.063590936,.06292358,114.3333333333333
2454,University Of Central Missouri,Kansas City,MO,83800,38900,.051035069,.0031417599,.16584058,0,.0084636854,0,.016854104,.017299963,1602.333333333333
3144,Xavier University,Cincinnati,OH,122100,52200,.026079178,.063278861,.32432073,.031634521,.0084580183,.00082500227,-.00047081549,-.0095432205,748.6666666666666
1643,Spoon River College,Galesburg,IL,58200,26900,.17745438,.0014211355,.047625236,0,.0084513072,0,-.05118553,-.12000526,353.6666666666667
2299,North Central Michigan College,Petoskey,MI,60500,24700,.11962216,.0041162889,.070604414,0,.0084458524,0,.0527195,.045503058,373.6666666666667
1832,"University Of Saint Francis of Fort Wayne, IN",Fort Wayne,IN,83700,38600,.053990893,.0067793848,.15622316,.02653053,.0084346281,.0014324071,-.0054865819,-.025435532,231.5
2931,Guilford College,Greensboro,NC,109900,36800,.041673347,.034161203,.20236182,.001125476,.0084330942,.000046902351,.037574284,.073554128,243
12315,Cornish College Of The Arts,Seattle,WA,89700,25000,.066521227,.029220195,.12657391,0,.0084198518,0,.022437755,-.055919994,104.5
2805,Roberts Wesleyan College,Buffalo,NY,72600,34600,.065850012,.0015906583,.12779684,.00048941741,.0084154233,.000032228141,-.0035640886,-.008539319,220.3333333333333
1945,Sterling College,Hutchinson,KS,71600,35000,.068242677,.0038624746,.12325122,0,.008410993,0,-.020658657,-.062050827,104.6666666666667
1472,Chipola College,Tallahassee,FL,51800,32000,.21384507,.00051577855,.039313044,.00079504726,.0084069008,.00017001694,-.047689706,-.060755573,285.5
8244,Johnson County Community College,Kansas City,KS,91100,32500,.057515595,.010111821,.1460851,.004383184,.0084021715,.00025210142,.0088347532,.003139022,2670.333333333333
2369,North Central University,Minneapolis,MN,74000,28700,.0591686,.0039987061,.14174305,.0013031397,.0083867377,.000077104953,-.019448053,-.033511478,252
7948,Wilmington University,Wilmington,DE,94300,39600,.050092079,.005459311,.1672264,0,.0083767185,0,.047899339,.1057855,307
3297,Mercyhurst University,Erie,PA,87400,40900,.055705849,.006496781,.15001097,.00024836964,.0083564883,.000013835642,.057973158,.097227082,720.3333333333334
8557,Nash Community College,Wilson,NC,57600,25900,.20017375,.0021710743,.041656248,0,.0083384877,0,-.0046971892,.063052535,374.6666666666667
7691,McHenry County College,Chicago,IL,95900,33300,.042634223,.0060867928,.1955705,0,.008337996,0,.01338359,.019104879,931
10027,James A. Rhodes State College,Lima,OH,64200,30900,.095145904,.0025933159,.087472193,.000381883,.0083226208,.000036334604,.028605325,.012869838,526.6666666666666
2303,Oakland Community College,Detroit,MI,93400,27600,.077071756,.010537181,.10791954,.0042927624,.0083175488,.00033085074,.10225263,.15291247,3193.333333333333
3560,Dallas Baptist University,Dallas,TX,87000,39500,.060558893,.0071315118,.13721609,0,.0083096549,0,-.010627452,-.051425863,289.6666666666667
3296,Marywood University,Scranton,PA,80600,40500,.065572619,.0077375593,.12671094,.00089767325,.0083087683,.000058862788,-.0045627016,-.052630685,268.3333333333333
4595,Hawkeye Community College,Waterloo,IA,67600,34800,.096104302,.0025729463,.086416051,.0061031757,.0083049545,.00058654143,.00790573,-.020086445,1137
2553,Midland University,Omaha,NE,73300,51500,.057081629,.0056110173,.1454601,.0012552509,.0083030993,.000071651768,.039327603,-.0415597,196
3610,Schreiner University,Kerrville,TX,82300,39600,.099125564,.029505124,.083701096,.00058636308,.0082969181,.000058123573,-.020394946,-.079389587,137.6666666666667
80,Eastern Iowa Community College District,Davenport,IA,75600,31400,.096413553,.0024654032,.085836053,.00024416516,.0082757585,.00002354083,.023405194,.048359852,1237
3694,Saint Michael's College,Burlington,VT,119100,49500,.023503955,.044348478,.35203153,.0239654,.0082741333,.0005632817,-.00085748575,-.011930941,470.6666666666667
9765,"Three Rivers Community College of Norwich, CT",Bridgeport,CT,76200,32500,.091334358,.0029394513,.089702345,.00024484136,.0081929062,.000022362428,.025288926,.040764265,526.3333333333334
3842,Concordia University - Wisconsin,Milwaukee,WI,79300,38600,.054974683,.0078811208,.14889069,.00081967912,.0081852181,.000045061599,-.00011412057,-.060177479,284.3333333333333
10530,Quinebaug Valley Community College,Bridgeport,CT,71400,25000,.10558003,.0042002737,.077318706,.0009426772,.0081633115,.00009952789,.028958552,.12643117,244
3268,Gettysburg College,Harrisburg,PA,138500,58800,.018628128,.10693479,.43804008,.066633612,.0081598666,.0012412594,-.0042365356,-.020803815,573.3333333333334
2261,Charles Stewart Mott Community College,Detroit,MI,78800,24500,.12730539,.0035168603,.063909754,.00021932332,.0081360564,.000027921042,.12069462,.16539012,2085
1429,Goldey-Beacom College,Wilmington,DE,80300,44800,.088888004,.015572417,.09148214,0,.0081316652,0,.024743387,.10587317,109.5
2316,Siena Heights University,Jackson,MI,87000,37100,.063089222,.008128834,.12884818,0,.0081289317,0,.044360727,.054554984,171
6807,Community College Of Beaver County,Pittsburgh,PA,68500,28800,.13399538,.00065960764,.060661104,.00045464857,.0081283078,.000060920811,.039441247,.023508111,416
5754,Rowan-Cabarrus Community College,Charlotte,NC,67000,23400,.12845676,.0026240174,.063271344,.00018708459,.0081276316,.000024032279,.052354828,.086349413,800.3333333333334
7170,Lincoln Land Community College,Springfield,IL,72700,30000,.10105523,.0031325584,.080157541,.0025418028,.0081003383,.00025686246,.029918728,.037569925,1289.5
1473,Clearwater Christian College,Tampa,FL,64300,41500,.077094264,.0071325256,.10489418,.0017737339,.00808674,.00013674471,.016354261,-.10657459,140.5
3742,Sweet Briar College,Lynchburg,VA,109900,39000,.030879799,.03262426,.26139921,0,.0080719553,0,.014871516,.0081977397,128.6666666666667
1842,Valparaiso University,Gary,IN,107000,51200,.028814238,.020086898,.28010505,.03541195,.0080710137,.0010203683,.0082318867,.005314332,641.3333333333334
25306,Saint Charles Community College,St. Louis,MO,89000,34200,.054833531,.0038056006,.14705814,.0012846233,.0080637177,.00007044043,.015556058,-.010606411,1459
2961,Sandhills Community College,Fayetteville,NC,53500,24500,.20092472,.0028153087,.040103864,.0028576814,.0080578579,.00057417882,-.0052141733,.0023305933,542.6666666666666
3778,Gonzaga University,Spokane,WA,121100,54900,.02698392,.048732743,.29727906,0,.0080217542,0,-.010665441,-.047506057,684
3911,Viterbo University,La Crosse,WI,78200,38600,.060364258,.0059474837,.13288739,.00027054548,.008021649,.000016331278,-.010331632,-.069806583,256.3333333333333
7085,Mount Vernon Nazarene University,Columbus,OH,77200,34800,.054846611,.006232522,.14622521,.0004977581,.0080199577,.000027300344,-.0077412706,-.035692673,344
2337,Bethany Lutheran College,Mankato,MN,76000,35500,.069232777,.0011509451,.1157753,.000066999724,.0080154454,4.6385771e-06,-.013049573,-.092120863,117
40513,Art Institute Of Phoenix ,Louisville,KY,73600,32300,.10486931,.0093224077,.076432593,.014722087,.0080154333,.0015438952,.10053615,.22491935,214
30357,Las Positas College,San Francisco,CA,109500,37300,.04872369,.019541621,.16450658,.0018253055,.0080153681,.000088935623,.038929094,.051411517,988.5
1437,Catholic University Of America ,Washington DC,DC,133000,57700,.021016385,.040084183,.38116151,.030319126,.008010637,.00063719845,-.0040936889,-.034908246,548
3276,Immaculata University,Philadelphia,PA,92700,43100,.057326242,.0081234714,.13960819,0,.0080032125,0,-.03111933,-.075437061,127.3333333333333
1557,Brewton Parker College,Vidalia,GA,63400,30400,.11572461,.0029817659,.069101878,0,.0079967873,0,.069983549,.043444064,148.5
30226,"Le Cordon Bleu College Of Culinary Arts of Tucker, GA",Atlanta,GA,66800,26800,.13264789,.0054633231,.06025666,.00035700898,.0079929186,.000047356487,.041118812,.05098832,247.6666666666667
3143,Wittenberg University,Dayton,OH,104800,46100,.03152512,.044622395,.25323993,.003269688,.0079834191,.00010307731,-.0020476652,-.023236569,474.8333333333333
5599,Augusta Technical College,Aiken,GA,46700,22800,.26411942,.0012600623,.029946448,.00014965177,.0079094386,.000039525938,.021834323,.090127721,614
2268,Grand Valley State University,Grand Rapids,MI,96400,41300,.033914097,.0075208489,.23312944,.010324805,.0079063745,.00035015645,.0074874144,.00233312,2709.333333333333
3994,Spartanburg Community College,Spartanburg,SC,57300,25700,.16237929,.0012387398,.048677154,.000042701598,.0079041617,6.9338553e-06,.048215095,.071341395,757
3422,Southern Wesleyan University,Greenville,SC,70600,33700,.11854203,.0057209348,.066610731,.00085131073,.007896171,.00010091611,-.023091469,-.021383638,82
3996,York Technical College,Charlotte,SC,61500,27200,.15946485,.0029082557,.049355026,0,.0078703919,0,.0012932729,.034650952,764.3333333333334
1952,Asbury College,Lexington-Fayette,KY,91700,33800,.034568813,.016013799,.22743697,0,.0078622261,0,.028823009,.018730357,265
4642,Globe University,Minneapolis,MN,72300,28700,.09056478,.0024123888,.08637023,.00029637635,.007822101,.000026841259,.076781005,.13507101,139
6804,Lakeland Community College,Cleveland,OH,73500,30300,.070790708,.0036292814,.11043462,.000069272159,.0078177452,4.9038254e-06,.053109821,.055977013,1429
21154,Bridgerland Applied Technology College,Logan,UT,70000,20200,.11838694,.0024303389,.06582132,.00090991525,.0077923844,.00010772208,-.017931299,-.11120594,94.5
1372,Western State Colorado University,Gunnison,CO,94700,35800,.052782524,.03166426,.14749025,0,.0077849077,0,.0073564369,-.0067713489,454.3333333333333
2120,Merrimack College,Boston,MA,109700,56700,.028875593,.023990694,.26942191,0,.0077797174,0,.01495178,.016122689,483.6666666666667
3078,Wright State University,Dayton,OH,83200,39400,.046605695,.005801368,.16685539,.00010127264,.0077764117,4.7198814e-06,.042217836,.063086912,2096.333333333333
1699,Joliet Junior College,Chicago,IL,92100,34000,.05761461,.003354646,.13497198,.0026594286,.0077763577,.00015322195,.023554152,.048248038,1975.333333333333
3100,Ohio University,Athens,OH,90900,42000,.05108526,.015766177,.15213554,.0024494187,.0077718832,.00012512918,.018586429,.0068320921,5009
1889,Saint Ambrose University,Davenport,IA,99200,48500,.029913023,.016081478,.25974059,.0031040239,.0077696261,.000092850736,.0022601977,-.019870248,344
5624,Columbus Technical College,Columbus,GA,41500,23000,.26603284,.003241777,.029168459,.000095388335,.0077597681,.00002537643,-.045710597,.014757965,560
3077,Miami University,Cincinnati,OH,118800,50400,.027586438,.053813864,.28109834,.0083643831,.0077545019,.00023074354,.018816246,.025195211,4442.333333333333
1786,Ball State University,Muncie,IN,94900,40100,.045373358,.0092514521,.17064112,.0086036213,.0077425609,.00039037518,.00045498414,-.0096603082,3317.666666666667
2294,Monroe County Community College,Toledo,MI,84800,32800,.06776192,.001292601,.11394878,.00063302077,.0077213887,.000042894702,.050104022,.037877902,693
2382,Saint Olaf College,Owatonna,MN,124700,48600,.018505208,.058710691,.41659236,.024527596,.0077091283,.00045388826,-.00038841408,-.025707534,712.6666666666666
3746,University Of Mary Washington,Fredericksburg,VA,133800,50000,.012670392,.018898731,.60731059,.039424378,.0076948632,.00049952231,.010166555,.0079246452,794
2380,Saint Mary's University Of Minnesota,Eau Claire,MN,105900,45100,.037649442,.032204188,.20422499,.0012771543,.0076889568,.000048084148,-.0034318843,-.014324079,312
3620,Southwestern University,Austin,TX,130600,50000,.031312697,.068877213,.24524328,.0053631673,.0076792287,.00016793523,.01026863,.0094677769,311
1666,"Concordia University of River Forest, IL",Chicago,IL,86300,35100,.047088619,.0061336439,.16293009,0,.0076721529,0,.016633254,.012226117,213
1896,Wartburg College,Waterloo,IA,85100,48400,.03320574,.013612011,.23009655,.040167734,.0076405262,.0013337993,.020557983,.00012191552,384
2051,"Saint Joseph's College of Standish, ME",Portland,ME,77000,38000,.0829482,.0016623741,.09190049,0,.0076229805,0,-.050786164,-.12141382,229.6666666666667
7120,Des Moines Area Community College,Des Moines,IA,72600,32500,.084647775,.0035775255,.090053335,.0015093918,.0076228143,.00012776666,.034326307,.015990023,2491.666666666667
4007,Madison Area Technical College,Madison,WI,74800,30400,.079094827,.0051451144,.096334502,.00017315615,.0076195607,.000013695756,.01588003,-.014409683,2802.333333333333
5498,Wichita Area Technical College,Wichita,KS,58400,25100,.18235669,.00050522102,.041656841,.00037611224,.0075964034,.000068586582,-.00071530079,-.024199355,199
1937,Ottawa University,Phoenix,AZ,64200,34600,.11509389,.00051528704,.065991245,.0025691751,.0075951894,.00029569637,-.053448807,-.14784832,96
3840,"Western Technical College of La Crosse, WI",La Crosse,WI,65500,29600,.11482605,.0021543428,.066066422,0,.0075861458,0,-.019074991,-.045573607,974.3333333333334
7032,Midamerica Nazarene University,Kansas City,KS,82900,33800,.051814739,.01067439,.146341,0,.0075826203,0,.0061373087,-.033035588,241.6666666666667
5390,Blackhawk Technical College,Kenosha,WI,73400,28700,.089690968,.0014294833,.08453247,0,.0075817988,0,.046479858,.082740054,433.3333333333333
2036,Bates College,Portland,ME,176900,55900,.018359207,.13819,.41292965,.047242079,.0075810608,.00086732709,.0088359648,-.00086628913,427
1747,Rock Valley College,Rockford,IL,81800,31100,.084492974,.0047523007,.089674801,.0025120934,.0075768908,.00021225424,.039233256,.065280259,1430.333333333333
4033,Asheville Buncombe Technical Community College,Asheville,NC,62200,25000,.13436407,.0032896162,.056382678,.0035325508,.0075758062,.00047464788,.0097140074,.012247398,744
30838,Heartland Community College,Bloomington,IL,80700,30200,.090701818,.0033646696,.083478376,.00021964818,.0075716404,.000019922489,.012443653,-.00047968549,798.6666666666666
2297,Muskegon Community College,Grand Rapids,MI,73400,29100,.088373594,.0032594472,.085667089,0,.0075707086,0,.077043563,.10001913,891.6666666666666
6949,Kalamazoo Valley Community College,Kalamazoo,MI,79600,29000,.09453816,.004599845,.079854183,.00013972586,.0075492673,.000013209426,.074812368,.11206793,1731
1625,Brigham Young University-Idaho,Pocatello,ID,92600,22600,.041382078,.014391664,.18205637,.007036326,.0075338706,.0002911778,-.0072925738,-.038045961,3422
2919,Davidson County Community College,Greensboro,NC,60000,24300,.1263378,.0013724323,.059372064,0,.0075009358,0,.056543257,.047520846,393
2495,Truman State University,Kirksville,MO,104700,46400,.02608363,.0052366294,.28755945,.019776549,.007500594,.00051584421,.0027238424,-.01053748,1276.666666666667
37894,River Parishes Community College,Baton Rouge,LA,78400,24800,.13933501,.0071008583,.053779617,.00028295704,.0074933833,.00003942582,.0057454882,.13283242,97
3721,James Madison University,Harrisonburg,VA,134300,55900,.018523922,.026087217,.40409702,.0059397309,.0074854619,.00011002711,-.0017948892,-.010842682,3094
1097,Harding University,Searcy,AR,98200,41400,.039980922,.01286331,.18666862,.0010705948,.0074631837,.000042803367,-.0025197272,-.025029015,790
12813,John Wood Community College,Quincy,IL,61400,28200,.16014446,.0017895764,.046587333,.00037940114,.0074607036,.000060758994,-.018591767,.014103044,399
4661,Hampshire College,Springfield,MA,119300,31200,.057154361,.081500396,.12976642,.018128727,.0074167168,.0010361358,.00039024308,-.048877548,281.3333333333333
2278,Lansing Community College,Lansing,MI,80700,30100,.084948577,.0048815007,.087288842,.0015660287,.0074150627,.00013303191,.070028454,.10170199,3118
3797,University Of Puget Sound,Seattle,WA,129700,51400,.02276466,.072393171,.32349211,.028522499,.0073641879,.000649305,.0090723559,-.014963192,586
3018,Bowling Green State University,Toledo,OH,92800,42600,.036034856,.010810151,.20360081,.0099982852,.0073367259,.00036028677,.031587031,.055710297,3610.666666666667
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,CA,44200,11400,.2539559,.0043529687,.028856117,.00013956417,.0073281811,.000035443147,.001644254,.01736539,591.3333333333334
1927,Emporia State University,Emporia,KS,80100,37500,.057322424,.0023749829,.12767319,.0078796921,.0073185368,.00045168307,.00091431721,.010622446,798.3333333333334
3369,Susquehanna University,Sunbury,PA,113300,52900,.033380736,.037654195,.21895476,0,.007308871,0,.0012670232,-.042858008,442
5448,Durham Technical Community College,Raleigh,NC,59700,24500,.16234961,.0038116141,.044948645,0,.0072973953,0,.050115399,.1097321,507.3333333333333
3436,Limestone College,Spartanburg,SC,73900,36800,.11880223,.0098202853,.061391655,.00023117437,.0072934655,.00002746403,.030081,.04253744,133.3333333333333
10345,Cincinnati State Technical & Community College,Cincinnati,OH,68800,30800,.12702498,.0020667657,.057298675,.000064774387,.0072783628,8.2279648e-06,.058985978,.065088034,1566
2982,Western Piedmont Community College,Morganton,NC,56900,25400,.14004035,.0014051242,.051782288,0,.00725161,0,.067946747,.090639949,326.6666666666667
2978,Wake Forest University,Winston-Salem,NC,191500,71500,.017875917,.16580261,.40344775,.056841686,.0072119986,.0010160973,.0037396585,.016819974,940.6666666666666
1003,Faulkner University,Montgomery,AL,63500,26300,.16254693,.0023254703,.044266369,.0005201943,.0071953624,.000084555984,-.022593943,-.047750536,227.6666666666667
2126,Berklee College Of Music,Boston,MA,119300,27400,.03667951,.053947117,.1959132,0,.0071860002,0,.015927901,.02247672,519.3333333333334
2512,Stephens College,Columbia,MO,94500,32900,.082334727,.027675111,.087118752,.0018888266,.0071728989,.00015551603,-.0079640346,.010392589,100
1036,Samford University,Birmingham,AL,131000,40800,.028684683,.069641605,.24988702,0,.0071679298,0,.00027174939,-.020055745,632
23482,Mid-South Community College,West Memphis,AR,38000,20000,.30698633,.00028735489,.023322148,.000038014925,.0071595809,.000011670062,.0012544215,.047696352,189.3333333333333
1785,"Anderson University of Anderson, IN",Muncie,IN,88400,34900,.052718632,.015878981,.13535394,0,.0071356744,0,-.025525751,-.031808812,448.6666666666667
5464,Richmond Community College,Fayetteville,NC,37800,21700,.28683999,.0015698068,.024870327,.00010776054,.0071338043,.000030910032,.024562046,.012652556,199.3333333333333
1709,Lincoln College,Springfield,IL,81800,27600,.088708669,.015091158,.080397427,.0019546365,.0071319486,.0001733932,.085343152,.19728933,336
2984,University Of North Carolina At Wilmington ,Wilmington,NC,106500,41700,.036087096,.018397406,.19721116,0,.0071167783,0,.0044954023,-.022459611,1666.666666666667
3037,College Of Wooster ,Canton,OH,108100,47200,.035116892,.035055626,.2013604,0,.0070711519,0,.0052876342,-.0047232015,419.6666666666667
3259,Eastern University,Philadelphia,PA,93900,33300,.044532068,.022081083,.15875813,.02466684,.007069828,.0010984654,.06730289,.078073412,340.6666666666667
3351,Cairn University,Philadelphia,PA,77100,26500,.069714844,.0047531114,.10098865,.0016626245,.007040408,.00011590961,-.01969168,-.071332388,196
1588,Piedmont College,Gainesville,GA,81400,36000,.07293126,.0081365528,.096442319,.00016119135,.0070336601,.000011755888,.044654094,.0073097516,139.3333333333333
7572,American Musical & Dramatic Academy,New York,NY,88800,26000,.06849435,.010904926,.10258131,.001176759,.0070262402,.000080601341,.10776264,.11207362,270.5
2541,"Concordia University of Seward, NE",Lincoln,NE,75500,36500,.040935021,.0022599658,.17163688,0,.0070259594,0,-.014107336,-.076761104,262.3333333333333
2907,University Of North Carolina  Asheville,Asheville,NC,90600,36500,.056571834,.020387111,.12412783,.00077437778,.0070221387,.00004380797,-.00047757261,-.053512763,499.3333333333333
10489,National College,Lexington-Fayette,KY,39100,15500,.30423602,.00051750196,.02304082,.00045242929,.0070098476,.00013764529,.084739715,.083769955,242.6666666666667
98,Illinois And Ohio Center For Broadcasting,Denver,CO,65800,24000,.16603237,.0045623798,.0419279,.031578753,.006961389,.0052430956,.018630061,.066723682,97.5
3434,Furman University,Greenville,SC,156700,48100,.022132641,.10985211,.31265175,.017154336,.0069198092,.00037967076,.00064424425,.0025730021,638
1961,Centre College Of Kentucky,Danville,KY,111000,49400,.025133079,.047270928,.27520585,.055577021,.0069167702,.0013968217,.00020595521,-.045299441,246.6666666666667
3431,Converse College,Spartanburg,SC,93000,32700,.078901567,.025238751,.087477542,0,.006902115,0,.033530984,.061309956,145
5389,Gateway Technical College,Kenosha,WI,73100,26900,.11707708,.0012663652,.058780737,4.0649293e-06,.0068818773,4.7591007e-07,.026117923,.033106163,1012.333333333333
2953,William Peace University,Raleigh,NC,105900,34700,.060932606,.030164707,.11250123,0,.0068549928,0,.099253915,.18064734,132.3333333333333
25578,Art Institute Of York  - Pennsylvania,Harrisburg,PA,74500,30800,.052165158,.0058276546,.1312511,.0039670886,.0068467343,.00020694381,.07073231,.10682622,194
3986,DeSales University,Allentown,PA,98800,51100,.035594914,.0084400335,.1923212,.0024315424,.0068456563,.000086550543,.011372353,-.0010884912,281.5
22884,Gwinnett Technical College,Atlanta,GA,80600,28800,.076562874,.0034038017,.08910282,0,.0068219681,0,.067778386,.1322979,608.6666666666666
2240,Bay De Noc Community College,Marquette,MI,64800,27200,.14342722,.0029567366,.047549225,.00042416554,.0068198536,.000060836886,.0063955449,.034145452,368.5
2235,Albion College,Kalamazoo,MI,120700,48900,.022652306,.029275218,.30077225,.005123456,.0068131848,.00011605809,.038333196,.024440989,398
4988,Central Virginia Community College,Lynchburg,VA,68600,29200,.10964057,.0026767261,.062021445,.000035342848,.0068000667,3.8750100e-06,.020433413,.011079328,625.6666666666666
1848,"Southeastern Community College of West Burlington, IA",Burlington,IA,66600,28700,.11736683,.0018177773,.05785526,.0050983033,.0067902883,.00059837167,.046684261,.055145722,563
3164,Oklahoma Baptist University,Oklahoma City,OK,91700,39500,.055161223,.010045005,.12274143,.019445164,.0067705675,.001072619,-.016894294,-.049250275,341
3861,"Marian University of Fond Du Lac, WI",Oshkosh,WI,80900,38900,.05793852,.0076405555,.11679611,.0012324309,.0067669936,.000071405222,.012612882,.010171753,200.3333333333333
2779,Nazareth College Of Rochester,Buffalo,NY,100500,45400,.04527235,.012079916,.14871888,.0020275132,.0067328531,.000091790287,.0048768925,-.018461073,350.3333333333333
2315,Schoolcraft College,Detroit,MI,97500,32200,.052830324,.0047878572,.12723029,.00033629162,.0067216172,.000017766395,.057590231,.098045319,1723.666666666667
2078,Loyola University Maryland,Baltimore,MD,151200,69800,.016884405,.07546936,.39801782,.050672896,.0067202942,.00085558172,.0011138271,-.0099181505,826
2353,Gustavus Adolphus College,Mankato,MN,114000,53100,.021438349,.037000399,.31143436,.051903762,.0066766385,.0011127309,.010850385,.0088799661,605.6666666666666
2817,St. Bonaventure University,Olean,NY,103300,52000,.035503291,.012420257,.18783072,.0012255537,.0066686086,.000043511187,.040289581,.038330492,471.5
3527,Tusculum College,Johnson City,TN,67600,37100,.12882262,.0064569148,.05171426,.00031654458,.0066619669,.000040778104,.064575903,.062931202,189
21006,"Carrington College of Mesa, AZ",Phoenix,AZ,40200,20100,.28016749,.0016206865,.023623884,.00030845829,.0066186441,.000086419983,-.044548236,-.096583083,477.5
3719,Longwood University,South Boston,VA,105700,41800,.030979123,.0085423691,.21304132,.026510436,.0065998333,.00082127005,.0011988153,-.020738827,784
1681,"Highland Community College of Freeport, IL",Rockford,IL,62700,28500,.1210416,.00079452444,.054371201,.00019390842,.0065811775,.000023470986,.037768919,.036145028,345
4731,Daniel Webster College,Manchester,NH,93800,50300,.041364133,.014693948,.1581502,.0055927839,.0065417457,.00023134066,.01661583,-.022090422,140
5387,Northcentral Technical College,Wausau,WI,69200,34000,.077402323,.0014895283,.084115982,.00028067516,.0065107723,.000021724909,.031801589,.062817633,480.1666666666667
3670,Brigham Young University,Provo,UT,119600,32600,.022001563,.047407553,.29567873,.020634586,.0065053944,.00045399313,-.0028843295,-.024736892,5924.666666666667
2912,Brevard College,Asheville,NC,93900,29300,.07730525,.029310727,.08412838,.00036743883,.0065035652,.000028404951,-.021657821,-.012086671,119
3677,Utah State University,Logan,UT,91300,30100,.038503442,.014361461,.16843842,.0065351911,.0064854589,.00025162735,-.0081516495,-.036953151,2622
3733,Randolph - Macon College,Richmond,VA,121700,51200,.024701793,.03942436,.26215875,.0039029981,.0064757913,.000096411051,.0064247143,.025488537,245.5
3127,University Of Dayton,Dayton,OH,128400,57300,.017676987,.06234473,.36603159,.023374734,.0064703356,.00041319488,.00080436701,-.026302122,1577
1833,"Saint Joseph's College of Rensselaer, IN",Gary,IN,94000,43200,.033273168,.011515433,.19426824,.0024014062,.0064639198,.000079902391,.037777569,.050997138,166.5
3713,Hampden Sydney College,South Boston,VA,141200,59900,.016432583,.078939587,.39321911,.060698383,.0064616059,.00099743123,.020103678,.006395069,250.6666666666667
9721,"Bradford School of Pittsburgh, PA",Pittsburgh,PA,69400,23400,.11279654,.0028457055,.057264928,.0011969963,.0064592855,.00013501704,-.074571654,-.020328674,115
3350,University Of The Arts ,Philadelphia,PA,100600,28700,.049041897,.014910629,.13170852,0,.0064592357,0,.014397468,.011119778,431.3333333333333
1784,Ancilla Domini College,South Bend,IN,61300,28900,.10462378,.00072867639,.061690398,0,.0064542824,0,.04469208,.050361812,127
3065,Kenyon College,Columbus,OH,168400,48000,.021347713,.14486052,.30148467,.0791208,.006436008,.0016890481,.00043227922,-.012790877,402
3707,Richard Bland College,Richmond,VA,83700,32700,.061657928,.00086116447,.10422791,.0032903773,.0064264769,.00020287785,.067755543,.17801939,240
3744,University Of Richmond,Richmond,VA,180600,69600,.01736581,.125304,.36996111,.024681924,.0064246743,.0004286216,.01233944,.038135104,705.3333333333334
4617,National College Of Business And Technology,Nashville,TN,44400,19500,.29403099,.00018592148,.021841565,0,.0064220973,0,.014530526,.10753258,56.33333333333334
4838,Guilford Technical Community College,Greensboro,NC,63000,24700,.15506712,.0025047485,.041386791,0,.0064177304,0,.074318506,.14515388,1477
3838,Carroll University,Milwaukee,WI,95000,43300,.03072205,.012602638,.20873797,0,.0064128581,0,-.0036016277,-.04868665,432.6666666666667
10248,Art Institutes International Minnesota ,Minneapolis,MN,77200,33400,.082090713,.0076246243,.07770896,0,.0063791838,0,.039846905,.012383114,238
2927,Elon University,Greensboro,NC,146000,47300,.020629592,.067646362,.30853525,.0017937202,.0063649565,.000037003716,-.0094074346,-.032425284,946.3333333333334
8081,Carteret Community College,Jacksonville,NC,50300,19700,.22251683,.0047925059,.028525399,.00006277021,.0063473815,.000013967428,-.0057363315,.0031021906,245
9407,Lincoln College Of New England,Bridgeport,CT,75000,29100,.13551086,.0015982568,.046823096,0,.0063450378,0,.055482414,.11784303,113.6666666666667
3135,Walsh University,Canton,OH,82700,42600,.049383417,.0071754758,.1281978,0,.0063308454,0,.0050207167,-.011291312,219
1808,University Of Southern Indiana,Evansville,IN,83700,35400,.062507913,.006696254,.10122754,.0029102904,.006327522,.00018191617,-.0033769549,-.026093451,1620.666666666667
2979,Warren Wilson College,Asheville,NC,104100,23800,.06592124,.040516123,.095885091,.00020563706,.006320864,.000013555849,-.00066630903,-.00068072136,167
121,Aveda Institute,Minneapolis,MN,83400,21400,.085245445,.010840688,.074025653,.00039571681,.0063103498,.000033733057,.016550751,.049925268,162.6666666666667
2217,Stonehill College,Providence,MA,123800,64500,.017229259,.031388089,.36538234,.0040063178,.006295267,.000069025889,.0062948395,-.015635597,511
21366,Wisconsin Lutheran College,Milwaukee,WI,85400,39300,.027858173,.013264384,.22509876,.0092212632,.0062708403,.00025688755,.022970019,-.01169489,147.6666666666667
1787,Bethel College,South Bend,IN,81300,31500,.055091243,.019613702,.11347081,.022649474,.0062512481,.0012477877,.001891038,-.035969537,263
1099,Hendrix College,Little Rock,AR,107500,40900,.060712356,.014221186,.10283015,.037620414,.0062430608,.0022840239,-.049828548,-.099758081,223.5
11150,Asnuntuck Community College,Bridgeport,CT,83300,31500,.062092416,.0016501355,.10028871,.0013793048,.0062271683,.000085644366,.058561139,.026322462,214.6666666666667
